date,rainfall,temperature,humidity
2006-08-10,4.07,25.29,82.82
2006-08-11,8.71,25.34,83.85
2006-08-12,10.62,25.47,83.93
2006-08-13,1.08,26.0,80.68
2006-08-14,0.11,26.03,79.37
2006-08-15,0.01,25.77,77.63
2006-08-16,5.03,25.72,79.83
2006-08-17,2.69,25.33,82.49
2006-08-18,1.9,25.92,80.28
2006-08-19,0.16,25.71,79.44
2006-08-20,0.08,25.58,81.49
2006-08-21,0.29,26.11,81.05
2006-08-22,0.15,25.34,81.15
2006-08-23,0.11,26.06,78.35
2006-08-24,6.83,25.88,79.12
2006-08-25,0.84,26.09,80.41
2006-08-26,0.0,24.96,83.44
2006-08-27,10.85,24.34,83.42
2006-08-28,4.75,24.48,84.34
2006-08-29,2.44,23.77,86.55
2006-08-30,0.24,24.85,81.1
2006-08-31,0.01,25.51,75.63
2006-09-01,0.04,25.87,74.3
2006-09-02,0.02,26.5,73.88
2006-09-03,0.4,26.18,77.72
2006-09-04,0.68,25.99,78.15
2006-09-05,2.39,26.02,80.1
2006-09-06,0.15,26.51,76.77
2006-09-07,0.19,26.05,82.29
2006-09-08,0.1,26.71,76.49
2006-09-09,0.49,26.59,78.71
2006-09-10,0.34,25.75,79.56
2006-09-11,0.14,25.81,80.83
2006-09-12,1.2,26.81,78.21
2006-09-13,21.18,26.1,82.65
2006-09-14,12.08,24.92,88.98
2006-09-15,41.8,25.09,85.34
2006-09-16,29.29,24.73,89.31
2006-09-17,11.28,24.93,87.28
2006-09-18,13.77,24.39,87.98
2006-09-19,16.69,24.02,89.38
2006-09-20,4.66,24.71,85.99
2006-09-21,0.07,24.82,83.82
2006-09-22,7.48,23.85,89.51
2006-09-23,4.72,24.6,87.6
2006-09-24,17.34,25.15,87.24
2006-09-25,12.94,24.82,88.46
2006-09-26,6.58,24.83,87.3
2006-09-27,2.03,25.42,83.41
2006-09-28,0.25,24.73,80.64
2006-09-29,0.16,24.97,81.34
2006-09-30,1.21,25.4,81.32
2006-10-01,0.69,24.64,84.46
2006-10-02,0.29,25.17,85.81
2006-10-03,0.08,25.85,84.17
2006-10-04,0.03,25.99,85.72
2006-10-05,0.08,26.38,83.57
2006-10-06,3.3,26.38,79.83
2006-10-07,0.91,26.87,75.68
2006-10-08,0.27,25.81,78.41
2006-10-09,0.01,25.09,75.14
2006-10-10,0.01,24.73,71.08
2006-10-11,0.0,25.18,67.62
2006-10-12,0.0,24.84,74.1
2006-10-13,0.0,24.57,75.97
2006-10-14,0.0,25.04,76.22
2006-10-15,0.0,24.66,76.6
2006-10-16,0.0,24.92,77.74
2006-10-17,0.0,23.84,84.91
2006-10-18,0.09,23.12,87.1
2006-10-19,0.01,24.19,77.91
2006-10-20,0.0,24.0,80.41
2006-10-21,0.23,24.33,78.38
2006-10-22,0.11,23.97,77.66
2006-10-23,0.0,23.79,76.75
2006-10-24,0.05,23.74,76.57
2006-10-25,0.54,23.4,79.16
2006-10-26,0.53,23.29,76.6
2006-10-27,3.0,22.78,85.74
2006-10-28,5.83,22.97,86.09
2006-10-29,8.97,22.72,88.24
2006-10-30,9.28,22.78,88.23
2006-10-31,6.51,22.57,89.57
2006-11-01,7.05,23.25,88.32
2006-11-02,16.74,22.69,90.95
2006-11-03,7.03,22.36,88.51
2006-11-04,20.9,22.38,88.99
2006-11-05,1.29,22.67,84.84
2006-11-06,1.04,22.82,83.8
2006-11-07,2.55,22.22,89.58
2006-11-08,3.74,22.44,87.01
2006-11-09,0.71,22.11,88.73
2006-11-10,0.0,22.1,86.1
2006-11-11,0.0,22.05,83.67
2006-11-12,0.07,21.05,78.82
2006-11-13,0.01,20.54,76.46
2006-11-14,0.1,21.16,82.86
2006-11-15,0.49,21.83,85.08
2006-11-16,0.42,22.11,85.02
2006-11-17,0.1,22.57,84.16
2006-11-18,0.23,22.77,85.74
2006-11-19,0.16,22.97,84.75
2006-11-20,0.07,21.86,75.55
2006-11-21,0.0,20.64,71.88
2006-11-22,0.0,20.96,69.2
2006-11-23,0.0,21.07,75.33
2006-11-24,0.04,21.88,80.42
2006-11-25,0.01,22.74,84.38
2006-11-26,0.0,22.97,79.81
2006-11-27,0.02,22.74,80.7
2006-11-28,0.02,22.44,79.8
2006-11-29,0.0,22.41,79.85
2006-11-30,0.0,22.48,78.98
2006-12-01,0.0,21.69,76.89
2006-12-02,0.0,22.0,74.99
2006-12-03,0.0,22.45,79.65
2006-12-04,0.0,22.36,78.99
2006-12-05,0.0,21.97,74.13
2006-12-06,0.0,21.44,74.51
2006-12-07,0.0,20.96,75.54
2006-12-08,0.0,20.2,75.83
2006-12-09,0.0,19.87,72.99
2006-12-10,0.01,20.45,73.5
2006-12-11,0.09,21.75,74.34
2006-12-12,0.11,22.55,77.73
2006-12-13,0.0,22.45,76.5
2006-12-14,0.0,21.3,72.73
2006-12-15,0.0,20.36,61.58
2006-12-16,0.0,19.79,58.72
2006-12-17,0.0,19.33,63.75
2006-12-18,0.0,19.74,64.51
2006-12-19,0.0,19.95,67.65
2006-12-20,0.02,19.25,75.35
2006-12-21,0.05,20.54,78.23
2006-12-22,0.01,20.88,79.15
2006-12-23,0.0,20.87,76.26
2006-12-24,0.0,20.36,77.35
2006-12-25,0.0,20.62,75.55
2006-12-26,0.0,20.69,74.0
2006-12-27,0.0,20.24,69.97
2006-12-28,0.0,20.42,65.56
2006-12-29,0.0,20.88,65.83
2006-12-30,0.0,20.96,67.75
2006-12-31,0.0,20.69,68.65
2007-01-01,0.0,20.52,67.84
2007-01-02,0.0,20.75,59.88
2007-01-03,0.0,20.41,50.01
2007-01-04,0.0,20.14,49.07
2007-01-05,0.0,20.59,57.09
2007-01-06,0.0,20.26,71.93
2007-01-07,0.0,20.03,70.8
2007-01-08,0.0,19.62,65.36
2007-01-09,0.0,19.57,69.21
2007-01-10,0.0,20.13,70.3
2007-01-11,0.0,20.41,68.51
2007-01-12,0.0,20.25,69.78
2007-01-13,0.0,20.53,71.23
2007-01-14,0.0,21.16,67.42
2007-01-15,0.0,21.2,65.29
2007-01-16,0.0,21.6,60.86
2007-01-17,0.0,21.59,61.71
2007-01-18,0.0,22.0,57.23
2007-01-19,0.0,22.02,59.31
2007-01-20,0.0,22.83,57.49
2007-01-21,0.0,22.89,56.67
2007-01-22,0.0,23.77,49.25
2007-01-23,0.0,24.57,46.1
2007-01-24,0.0,23.19,66.22
2007-01-25,0.0,23.15,65.83
2007-01-26,0.0,23.04,60.37
2007-01-27,0.0,23.04,60.42
2007-01-28,0.0,23.44,58.51
2007-01-29,0.0,22.91,61.94
2007-01-30,0.0,22.85,57.0
2007-01-31,0.0,23.72,49.0
2007-02-01,0.0,25.3,44.43
2007-02-02,0.0,24.41,51.05
2007-02-03,0.0,23.97,49.83
2007-02-04,0.0,23.66,48.12
2007-02-05,0.0,24.26,47.93
2007-02-06,0.0,24.77,42.34
2007-02-07,0.0,24.84,44.84
2007-02-08,0.0,24.94,56.36
2007-02-09,0.0,24.77,54.68
2007-02-10,0.0,23.91,59.26
2007-02-11,0.0,23.9,59.94
2007-02-12,0.0,25.63,58.93
2007-02-13,0.26,25.71,50.96
2007-02-14,0.04,24.94,30.17
2007-02-15,0.0,25.43,33.48
2007-02-16,0.0,25.3,38.93
2007-02-17,0.01,25.28,60.48
2007-02-18,0.03,25.66,59.75
2007-02-19,0.02,24.93,57.62
2007-02-20,0.0,24.3,54.68
2007-02-21,0.0,23.51,50.41
2007-02-22,0.0,24.21,35.36
2007-02-23,0.0,23.95,43.43
2007-02-24,0.0,24.38,47.35
2007-02-25,0.0,25.15,40.44
2007-02-26,0.0,26.06,44.12
2007-02-27,0.0,26.15,42.34
2007-02-28,0.0,26.59,46.78
2007-03-01,0.0,26.95,37.12
2007-03-02,0.0,26.43,28.95
2007-03-03,0.0,26.54,42.94
2007-03-04,0.0,27.08,52.76
2007-03-05,0.0,27.94,50.46
2007-03-06,0.0,28.36,47.99
2007-03-07,0.0,28.79,46.59
2007-03-08,0.0,28.51,45.4
2007-03-09,0.0,28.5,49.36
2007-03-10,0.0,28.2,52.52
2007-03-11,0.0,28.19,51.5
2007-03-12,0.0,28.15,52.5
2007-03-13,0.0,27.72,48.16
2007-03-14,0.0,27.91,45.49
2007-03-15,0.0,29.4,43.77
2007-03-16,0.0,29.37,34.79
2007-03-17,0.0,28.55,28.02
2007-03-18,0.0,28.49,38.94
2007-03-19,0.0,29.56,36.61
2007-03-20,0.0,30.4,34.69
2007-03-21,0.0,30.72,34.92
2007-03-22,0.0,30.54,41.28
2007-03-23,0.0,31.48,39.65
2007-03-24,0.0,32.08,33.99
2007-03-25,0.0,33.06,29.79
2007-03-26,0.0,32.52,26.71
2007-03-27,0.02,31.14,30.02
2007-03-28,0.0,30.87,32.44
2007-03-29,0.0,29.83,40.27
2007-03-30,0.0,29.71,38.07
2007-03-31,0.0,29.35,37.92
2007-04-01,0.0,30.51,31.98
2007-04-02,0.0,31.48,37.43
2007-04-03,0.0,32.68,25.73
2007-04-04,0.0,32.27,31.69
2007-04-05,0.0,31.6,40.06
2007-04-06,0.0,31.61,38.25
2007-04-07,0.0,31.15,39.99
2007-04-08,0.0,31.33,40.4
2007-04-09,0.05,30.7,45.83
2007-04-10,1.52,30.15,44.63
2007-04-11,8.22,31.57,48.36
2007-04-12,0.94,30.47,54.83
2007-04-13,2.19,31.17,49.04
2007-04-14,0.02,30.77,46.26
2007-04-15,0.29,30.53,46.99
2007-04-16,0.0,30.41,47.25
2007-04-17,0.0,30.64,44.35
2007-04-18,3.94,30.28,48.36
2007-04-19,2.88,29.69,53.69
2007-04-20,0.48,30.6,51.26
2007-04-21,0.06,32.07,43.7
2007-04-22,0.01,33.17,36.37
2007-04-23,0.0,33.26,28.16
2007-04-24,0.0,32.76,31.94
2007-04-25,0.0,33.19,32.77
2007-04-26,0.0,33.34,36.16
2007-04-27,0.0,33.67,35.72
2007-04-28,0.0,33.89,37.66
2007-04-29,0.01,34.76,34.99
2007-04-30,0.0,34.51,36.88
2007-05-01,0.06,34.34,36.51
2007-05-02,0.09,34.25,39.51
2007-05-03,1.42,33.76,41.6
2007-05-04,1.1,33.39,44.12
2007-05-05,0.08,32.45,48.56
2007-05-06,0.01,33.63,42.99
2007-05-07,0.01,31.43,51.6
2007-05-08,0.03,34.33,39.93
2007-05-09,0.01,36.09,26.83
2007-05-10,0.06,36.18,26.3
2007-05-11,0.0,36.7,25.75
2007-05-12,0.0,36.62,18.69
2007-05-13,0.0,34.88,18.81
2007-05-14,0.03,35.08,21.39
2007-05-15,0.0,35.19,21.69
2007-05-16,0.0,34.76,22.03
2007-05-17,0.0,35.11,21.55
2007-05-18,0.0,35.28,27.51
2007-05-19,0.0,35.15,32.28
2007-05-20,0.39,35.95,29.26
2007-05-21,0.1,36.17,27.51
2007-05-22,0.0,35.64,31.28
2007-05-23,6.94,33.9,40.94
2007-05-24,6.91,29.47,63.36
2007-05-25,0.11,32.6,48.41
2007-05-26,0.64,33.08,40.97
2007-05-27,0.1,32.47,42.75
2007-05-28,7.11,29.76,55.54
2007-05-29,0.08,29.51,60.91
2007-05-30,0.02,31.45,51.43
2007-05-31,0.0,32.97,42.08
2007-06-01,1.59,33.3,42.49
2007-06-02,1.78,32.63,45.61
2007-06-03,2.72,32.19,49.78
2007-06-04,0.43,31.07,55.21
2007-06-05,0.12,31.12,56.27
2007-06-06,4.16,29.92,59.49
2007-06-07,6.73,29.76,64.14
2007-06-08,0.01,28.62,70.18
2007-06-09,2.59,29.2,65.7
2007-06-10,1.27,28.28,71.97
2007-06-11,0.13,27.53,72.31
2007-06-12,7.29,28.66,72.28
2007-06-13,7.29,27.59,77.51
2007-06-14,1.65,27.92,72.83
2007-06-15,3.44,27.95,71.59
2007-06-16,0.73,27.92,70.93
2007-06-17,0.0,29.51,62.53
2007-06-18,0.05,28.04,66.81
2007-06-19,3.19,26.46,73.32
2007-06-20,6.52,26.92,74.6
2007-06-21,19.54,26.11,79.58
2007-06-22,97.81,26.23,88.81
2007-06-23,24.59,25.61,81.78
2007-06-24,2.14,26.32,77.86
2007-06-25,1.13,26.43,76.2
2007-06-26,0.69,25.49,80.38
2007-06-27,21.58,25.68,82.02
2007-06-28,10.58,24.91,84.21
2007-06-29,1.77,25.51,81.74
2007-06-30,4.35,25.42,82.31
2007-07-01,0.38,27.07,75.26
2007-07-02,0.01,27.25,73.73
2007-07-03,0.09,27.24,74.02
2007-07-04,1.35,27.43,72.36
2007-07-05,0.05,27.05,72.93
2007-07-06,0.15,26.53,75.85
2007-07-07,0.38,26.14,74.82
2007-07-08,0.46,26.36,73.01
2007-07-09,1.23,26.7,75.43
2007-07-10,0.16,26.56,76.8
2007-07-11,0.03,26.97,74.45
2007-07-12,0.27,26.87,75.42
2007-07-13,2.23,26.41,77.4
2007-07-14,17.26,26.56,78.24
2007-07-15,10.91,25.72,82.7
2007-07-16,0.46,25.63,82.48
2007-07-17,0.25,26.95,75.95
2007-07-18,0.02,26.54,79.16
2007-07-19,0.13,26.44,78.71
2007-07-20,0.13,25.81,81.08
2007-07-21,0.16,25.19,81.5
2007-07-22,0.36,25.8,76.38
2007-07-23,12.22,25.47,81.88
2007-07-24,11.27,25.07,85.0
2007-07-25,1.7,25.23,84.63
2007-07-26,0.29,25.39,84.67
2007-07-27,0.46,26.25,81.29
2007-07-28,3.02,26.17,80.44
2007-07-29,3.75,25.75,81.59
2007-07-30,6.91,25.95,80.83
2007-07-31,13.46,25.23,85.11
2007-08-01,14.9,25.43,83.64
2007-08-02,4.08,25.59,82.24
2007-08-03,4.78,24.7,86.71
2007-08-04,0.91,25.51,79.0
2007-08-05,9.0,25.51,80.34
2007-08-06,4.88,25.24,82.76
2007-08-07,0.1,25.7,77.59
2007-08-08,3.12,26.01,78.49
2007-08-09,0.16,26.21,77.39
2007-08-10,0.67,26.9,73.57
2007-08-11,6.02,25.54,81.33
2007-08-12,1.69,25.17,81.58
2007-08-13,0.05,26.07,76.18
2007-08-14,0.0,26.08,75.02
2007-08-15,0.98,26.51,75.63
2007-08-16,0.37,26.38,77.4
2007-08-17,0.88,26.28,77.85
2007-08-18,5.19,25.3,82.03
2007-08-19,5.1,24.97,79.23
2007-08-20,2.33,25.38,79.04
2007-08-21,1.49,25.08,79.57
2007-08-22,0.09,26.19,75.34
2007-08-23,2.08,26.05,79.41
2007-08-24,25.38,24.98,87.79
2007-08-25,46.42,25.87,84.84
2007-08-26,9.55,25.71,85.78
2007-08-27,4.49,25.39,86.5
2007-08-28,41.45,24.96,91.66
2007-08-29,11.48,25.05,90.55
2007-08-30,5.94,25.13,87.65
2007-08-31,6.82,24.69,87.48
2007-09-01,6.73,24.57,88.04
2007-09-02,8.66,24.12,90.75
2007-09-03,1.79,25.02,84.65
2007-09-04,2.4,25.63,84.16
2007-09-05,10.68,25.71,86.24
2007-09-06,2.27,25.22,85.8
2007-09-07,0.02,25.57,84.08
2007-09-08,0.33,25.77,83.73
2007-09-09,21.99,25.41,86.56
2007-09-10,18.36,25.18,88.25
2007-09-11,4.72,25.44,85.3
2007-09-12,31.73,26.17,81.51
2007-09-13,6.17,26.01,85.14
2007-09-14,8.27,24.83,89.82
2007-09-15,10.9,24.85,90.14
2007-09-16,18.73,24.63,89.4
2007-09-17,16.33,24.2,91.43
2007-09-18,11.85,25.2,90.33
2007-09-19,5.48,24.49,90.75
2007-09-20,5.42,24.37,91.23
2007-09-21,2.56,23.47,90.38
2007-09-22,0.47,24.39,85.88
2007-09-23,0.2,24.72,86.8
2007-09-24,0.35,25.81,85.92
2007-09-25,16.92,25.48,88.94
2007-09-26,1.92,24.27,86.36
2007-09-27,2.3,24.81,82.75
2007-09-28,4.6,25.27,86.97
2007-09-29,4.99,25.07,86.8
2007-09-30,0.82,23.59,87.07
2007-10-01,1.82,24.2,83.99
2007-10-02,0.32,23.59,75.56
2007-10-03,0.0,22.55,73.76
2007-10-04,1.89,22.77,77.64
2007-10-05,1.28,21.23,83.26
2007-10-06,3.09,22.38,83.2
2007-10-07,0.16,22.89,83.45
2007-10-08,0.0,23.33,79.67
2007-10-09,0.0,23.18,73.45
2007-10-10,0.0,23.68,75.03
2007-10-11,0.0,23.54,75.98
2007-10-12,0.0,23.12,75.55
2007-10-13,0.0,22.68,73.56
2007-10-14,0.0,22.81,72.14
2007-10-15,0.0,22.63,72.99
2007-10-16,0.12,22.27,70.45
2007-10-17,0.08,22.8,75.99
2007-10-18,0.49,22.8,80.61
2007-10-19,0.46,23.28,86.06
2007-10-20,1.55,23.52,85.01
2007-10-21,0.83,23.07,81.05
2007-10-22,0.47,22.25,85.33
2007-10-23,0.37,21.77,90.36
2007-10-24,0.57,21.85,82.72
2007-10-25,0.57,21.57,83.25
2007-10-26,0.38,21.54,82.88
2007-10-27,0.67,21.66,81.7
2007-10-28,0.31,21.84,79.87
2007-10-29,2.8,21.72,82.73
2007-10-30,2.97,21.7,84.45
2007-10-31,16.21,22.45,94.33
2007-11-01,4.62,24.43,90.79
2007-11-02,0.01,23.33,86.47
2007-11-03,0.04,23.62,84.51
2007-11-04,0.1,23.95,87.34
2007-11-05,0.01,24.24,85.35
2007-11-06,0.0,23.09,69.67
2007-11-07,0.0,22.13,68.71
2007-11-08,0.0,21.58,74.37
2007-11-09,0.0,21.57,74.27
2007-11-10,0.0,21.68,75.02
2007-11-11,0.0,20.78,75.86
2007-11-12,0.0,20.6,72.76
2007-11-13,0.0,20.07,72.34
2007-11-14,0.0,19.32,68.72
2007-11-15,0.0,18.99,66.85
2007-11-16,0.0,18.49,71.9
2007-11-17,0.0,19.05,77.31
2007-11-18,0.0,19.82,79.7
2007-11-19,0.01,21.11,80.38
2007-11-20,0.01,21.58,81.04
2007-11-21,0.0,19.83,69.88
2007-11-22,0.0,18.4,67.81
2007-11-23,0.0,17.56,63.93
2007-11-24,0.0,17.32,63.18
2007-11-25,0.0,18.1,59.02
2007-11-26,0.0,20.28,62.75
2007-11-27,0.0,21.31,82.33
2007-11-28,0.0,21.68,70.76
2007-11-29,0.0,19.73,62.93
2007-11-30,0.0,19.19,70.99
2007-12-01,0.0,20.17,76.42
2007-12-02,0.0,19.73,85.25
2007-12-03,0.0,20.2,84.7
2007-12-04,0.0,20.01,76.78
2007-12-05,0.0,19.4,77.55
2007-12-06,0.0,18.32,75.35
2007-12-07,0.0,18.62,66.19
2007-12-08,0.0,19.49,70.39
2007-12-09,0.0,20.05,72.91
2007-12-10,0.0,20.41,75.02
2007-12-11,0.0,20.99,77.39
2007-12-12,0.0,20.7,77.47
2007-12-13,0.0,21.28,75.58
2007-12-14,0.0,22.36,76.9
2007-12-15,0.01,22.39,71.93
2007-12-16,0.0,21.2,74.54
2007-12-17,0.0,21.22,71.06
2007-12-18,0.05,20.5,72.76
2007-12-19,0.4,20.49,76.74
2007-12-20,0.22,22.37,75.11
2007-12-21,0.0,23.67,74.12
2007-12-22,0.0,22.88,57.85
2007-12-23,0.0,21.91,42.3
2007-12-24,0.0,21.42,39.22
2007-12-25,0.0,22.45,40.79
2007-12-26,0.0,23.0,47.77
2007-12-27,0.0,22.96,60.88
2007-12-28,0.0,24.02,60.09
2007-12-29,0.0,23.75,57.85
2007-12-30,0.0,22.34,66.07
2007-12-31,0.0,21.68,65.58
2008-01-01,0.0,21.02,68.04
2008-01-02,0.0,19.8,67.07
2008-01-03,0.0,19.61,65.49
2008-01-04,0.0,19.44,50.16
2008-01-05,0.0,19.47,51.49
2008-01-06,0.0,19.94,62.51
2008-01-07,0.0,20.43,66.68
2008-01-08,0.0,20.2,66.34
2008-01-09,0.0,20.95,65.19
2008-01-10,0.0,21.81,54.98
2008-01-11,0.0,21.64,59.16
2008-01-12,0.0,22.04,55.54
2008-01-13,0.0,22.55,49.26
2008-01-14,0.0,22.58,47.16
2008-01-15,0.0,22.1,44.07
2008-01-16,0.0,21.04,47.32
2008-01-17,0.0,20.84,44.32
2008-01-18,0.0,21.18,54.64
2008-01-19,0.0,20.64,58.43
2008-01-20,0.0,21.22,60.0
2008-01-21,0.0,21.8,60.63
2008-01-22,0.0,22.59,62.17
2008-01-23,0.0,23.26,65.43
2008-01-24,0.06,23.79,67.06
2008-01-25,0.04,23.98,61.6
2008-01-26,0.0,22.63,44.59
2008-01-27,0.0,20.62,27.56
2008-01-28,0.0,20.47,33.39
2008-01-29,0.0,22.52,49.85
2008-01-30,0.0,23.04,32.13
2008-01-31,0.0,22.4,34.82
2008-02-01,0.0,21.95,27.07
2008-02-02,0.0,22.56,39.83
2008-02-03,0.0,24.17,62.13
2008-02-04,1.19,24.34,66.97
2008-02-05,0.18,24.51,66.36
2008-02-06,0.0,24.79,60.77
2008-02-07,0.0,24.85,58.58
2008-02-08,0.01,24.42,71.34
2008-02-09,0.48,24.2,72.26
2008-02-10,2.93,24.39,68.63
2008-02-11,11.77,24.21,81.51
2008-02-12,19.87,25.14,80.43
2008-02-13,6.08,23.78,76.09
2008-02-14,1.49,24.16,72.71
2008-02-15,0.0,23.67,66.58
2008-02-16,0.0,23.55,58.75
2008-02-17,0.0,25.01,40.58
2008-02-18,0.0,24.95,50.18
2008-02-19,0.0,25.31,59.26
2008-02-20,0.0,25.06,61.14
2008-02-21,0.0,24.4,54.9
2008-02-22,0.0,23.4,57.47
2008-02-23,0.0,24.01,63.42
2008-02-24,0.0,24.68,59.44
2008-02-25,0.0,25.37,49.09
2008-02-26,0.0,24.56,36.99
2008-02-27,0.0,24.15,40.86
2008-02-28,0.0,24.9,49.44
2008-02-29,0.0,25.73,47.27
2008-03-01,0.0,25.44,45.76
2008-03-02,0.0,25.65,34.91
2008-03-03,0.0,25.46,36.5
2008-03-04,0.0,25.76,36.98
2008-03-05,0.0,26.11,36.94
2008-03-06,0.0,26.25,38.8
2008-03-07,0.0,26.9,31.64
2008-03-08,0.0,27.04,24.82
2008-03-09,0.0,26.86,24.94
2008-03-10,0.0,25.9,28.24
2008-03-11,0.0,27.34,28.1
2008-03-12,0.0,26.78,39.39
2008-03-13,0.05,27.39,42.53
2008-03-14,0.47,27.64,48.15
2008-03-15,0.03,28.99,43.24
2008-03-16,0.04,28.93,45.61
2008-03-17,0.0,29.58,43.56
2008-03-18,0.04,29.57,43.2
2008-03-19,0.08,30.18,45.77
2008-03-20,0.01,30.02,45.78
2008-03-21,13.66,26.5,62.35
2008-03-22,29.75,24.45,79.29
2008-03-23,67.28,23.64,91.9
2008-03-24,10.72,25.49,78.32
2008-03-25,0.26,24.74,79.43
2008-03-26,10.82,25.12,80.9
2008-03-27,1.3,26.58,73.95
2008-03-28,0.27,26.81,73.12
2008-03-29,0.01,27.23,68.01
2008-03-30,13.41,27.09,69.61
2008-03-31,0.79,26.76,68.66
2008-04-01,0.0,27.3,63.2
2008-04-02,0.0,28.01,51.75
2008-04-03,0.0,27.39,55.25
2008-04-04,0.0,26.74,51.26
2008-04-05,0.0,27.16,62.42
2008-04-06,3.97,26.83,67.44
2008-04-07,2.25,27.07,65.72
2008-04-08,3.48,27.14,63.4
2008-04-09,0.01,27.55,59.91
2008-04-10,0.0,27.53,52.41
2008-04-11,0.0,28.7,41.64
2008-04-12,0.0,28.18,45.5
2008-04-13,0.0,28.95,46.21
2008-04-14,0.0,29.55,51.84
2008-04-15,0.0,29.78,55.63
2008-04-16,0.0,29.81,56.52
2008-04-17,0.0,30.46,48.51
2008-04-18,0.0,31.32,41.92
2008-04-19,0.0,31.84,42.3
2008-04-20,0.0,31.73,39.06
2008-04-21,0.0,32.37,29.59
2008-04-22,0.0,31.02,38.58
2008-04-23,0.0,31.03,42.88
2008-04-24,0.0,30.3,49.46
2008-04-25,0.0,29.61,50.72
2008-04-26,0.0,30.03,48.84
2008-04-27,0.0,31.53,45.44
2008-04-28,0.0,31.98,45.19
2008-04-29,0.0,32.24,44.77
2008-04-30,0.0,32.24,49.98
2008-05-01,0.0,33.67,37.72
2008-05-02,0.0,32.99,28.13
2008-05-03,0.0,31.94,19.65
2008-05-04,0.0,32.82,25.96
2008-05-05,0.0,33.23,21.59
2008-05-06,0.0,32.83,23.12
2008-05-07,0.0,33.28,24.98
2008-05-08,0.0,33.48,27.1
2008-05-09,0.0,34.15,25.62
2008-05-10,0.0,34.15,22.88
2008-05-11,0.0,34.05,22.92
2008-05-12,0.04,34.18,21.86
2008-05-13,0.08,33.99,24.86
2008-05-14,0.01,34.49,24.77
2008-05-15,0.04,34.68,23.78
2008-05-16,0.01,34.25,21.2
2008-05-17,0.0,34.23,21.14
2008-05-18,0.0,34.34,24.08
2008-05-19,0.0,34.78,30.02
2008-05-20,4.52,33.35,40.41
2008-05-21,5.77,32.22,46.66
2008-05-22,0.54,30.21,52.77
2008-05-23,0.01,30.94,50.58
2008-05-24,0.03,30.17,53.32
2008-05-25,0.1,32.81,41.99
2008-05-26,0.08,33.39,40.73
2008-05-27,0.06,32.91,45.58
2008-05-28,3.21,33.36,42.57
2008-05-29,1.25,31.44,49.77
2008-05-30,0.14,29.68,49.83
2008-05-31,0.74,31.9,44.25
2008-06-01,5.25,31.45,51.18
2008-06-02,0.36,28.91,60.43
2008-06-03,8.23,29.78,57.92
2008-06-04,2.73,28.88,65.22
2008-06-05,0.14,30.06,57.41
2008-06-06,0.69,29.01,62.03
2008-06-07,0.17,28.25,65.17
2008-06-08,0.02,26.61,72.0
2008-06-09,0.97,27.28,65.78
2008-06-10,1.28,27.4,62.29
2008-06-11,1.0,28.23,60.37
2008-06-12,7.54,27.06,67.5
2008-06-13,0.32,26.47,67.12
2008-06-14,0.0,28.09,60.37
2008-06-15,0.0,28.78,58.7
2008-06-16,0.0,28.41,60.09
2008-06-17,0.0,27.57,60.02
2008-06-18,0.01,28.98,55.5
2008-06-19,0.0,28.77,57.18
2008-06-20,0.0,30.9,49.13
2008-06-21,0.77,31.49,46.53
2008-06-22,0.17,30.11,48.56
2008-06-23,2.3,28.03,58.11
2008-06-24,0.68,26.68,67.14
2008-06-25,1.1,27.65,64.87
2008-06-26,10.94,27.21,66.96
2008-06-27,2.02,27.1,69.27
2008-06-28,1.92,28.21,63.15
2008-06-29,0.03,29.41,57.92
2008-06-30,0.17,29.8,54.64
2008-07-01,0.49,28.47,58.44
2008-07-02,0.05,29.71,55.52
2008-07-03,0.21,29.29,55.85
2008-07-04,0.54,30.09,53.6
2008-07-05,0.04,28.96,59.04
2008-07-06,0.44,29.33,56.8
2008-07-07,0.22,28.88,56.84
2008-07-08,0.33,30.02,51.68
2008-07-09,0.98,29.29,53.89
2008-07-10,0.58,28.4,57.62
2008-07-11,0.1,29.77,51.13
2008-07-12,0.01,30.63,48.15
2008-07-13,0.0,31.3,46.72
2008-07-14,0.15,29.22,55.72
2008-07-15,0.11,28.6,57.43
2008-07-16,0.06,29.4,54.27
2008-07-17,0.76,27.0,68.88
2008-07-18,0.37,28.05,64.37
2008-07-19,9.12,27.65,67.14
2008-07-20,0.98,25.77,79.29
2008-07-21,5.97,27.27,69.92
2008-07-22,2.1,26.19,77.45
2008-07-23,17.88,26.16,79.45
2008-07-24,6.96,25.81,79.2
2008-07-25,3.36,26.68,75.16
2008-07-26,6.26,26.09,76.74
2008-07-27,39.14,25.52,80.77
2008-07-28,2.79,25.19,81.47
2008-07-29,2.31,26.05,75.18
2008-07-30,2.58,26.98,72.5
2008-07-31,0.76,27.45,69.78
2008-08-01,5.76,27.19,71.91
2008-08-02,32.29,25.7,81.34
2008-08-03,17.85,25.54,82.5
2008-08-04,13.58,25.13,82.6
2008-08-05,8.45,25.63,79.3
2008-08-06,2.21,26.13,77.72
2008-08-07,7.49,25.29,82.21
2008-08-08,41.67,24.94,84.55
2008-08-09,104.99,23.85,90.71
2008-08-10,10.61,24.09,88.48
2008-08-11,1.21,25.15,83.9
2008-08-12,0.0,25.69,81.48
2008-08-13,0.87,26.09,81.17
2008-08-14,2.07,24.81,87.57
