date,rainfall,temperature,humidity
2012-01-06,3.5,13.47,71.88
2012-01-07,1.25,13.58,61.58
2012-01-08,0.24,12.26,50.33
2012-01-09,0.05,10.48,48.18
2012-01-10,0.0,9.66,38.78
2012-01-11,0.0,9.67,43.34
2012-01-12,0.06,10.74,38.98
2012-01-13,0.0,11.55,39.92
2012-01-14,0.03,13.72,39.29
2012-01-15,0.65,16.75,42.5
2012-01-16,3.18,13.96,76.08
2012-01-17,0.0,12.95,66.41
2012-01-18,0.04,12.72,57.56
2012-01-19,0.0,12.12,50.23
2012-01-20,0.0,10.4,50.93
2012-01-21,0.0,10.12,48.18
2012-01-22,0.0,12.31,33.31
2012-01-23,0.0,12.66,37.57
2012-01-24,0.0,11.94,45.98
2012-01-25,0.0,13.14,43.1
2012-01-26,0.0,13.36,37.97
2012-01-27,0.0,12.82,38.57
2012-01-28,0.0,12.25,38.53
2012-01-29,0.0,11.96,36.11
2012-01-30,0.0,12.6,33.94
2012-01-31,0.0,12.59,28.58
2012-02-01,0.0,12.72,36.37
2012-02-02,0.0,15.23,33.16
2012-02-03,0.0,15.32,31.3
2012-02-04,0.05,15.97,33.34
2012-02-05,0.0,15.24,39.52
2012-02-06,0.0,14.32,46.56
2012-02-07,0.02,13.2,33.99
2012-02-08,0.5,10.46,26.29
2012-02-09,0.0,9.58,26.45
2012-02-10,0.0,11.57,26.56
2012-02-11,0.0,12.97,26.87
2012-02-12,0.0,14.09,35.1
2012-02-13,0.0,15.73,39.31
2012-02-14,0.0,15.32,39.53
2012-02-15,0.0,14.72,33.73
2012-02-16,0.39,13.65,26.49
2012-02-17,0.0,13.31,25.5
2012-02-18,0.0,15.69,22.54
2012-02-19,0.0,17.31,29.45
2012-02-20,0.0,19.24,36.81
2012-02-21,0.0,20.54,36.6
2012-02-22,0.0,21.22,34.17
2012-02-23,0.0,19.98,37.13
2012-02-24,0.0,17.3,21.44
2012-02-25,0.0,17.18,17.55
2012-02-26,0.0,17.3,15.18
2012-02-27,0.0,18.24,16.33
2012-02-28,0.0,18.64,17.41
2012-02-29,0.0,19.34,25.38
2012-03-01,0.0,20.4,20.57
2012-03-02,0.0,19.7,21.36
2012-03-03,0.0,20.83,22.14
2012-03-04,0.0,23.96,27.44
2012-03-05,0.03,24.29,32.86
2012-03-06,0.0,22.56,33.93
2012-03-07,0.25,20.2,21.64
2012-03-08,0.0,17.54,9.3
2012-03-09,0.0,16.82,16.01
2012-03-10,0.0,18.2,14.33
2012-03-11,0.0,19.28,17.02
2012-03-12,0.01,20.69,18.19
2012-03-13,3.23,19.2,33.93
2012-03-14,0.0,19.35,22.49
2012-03-15,0.0,20.69,23.32
2012-03-16,0.0,23.05,20.61
2012-03-17,0.0,25.4,22.39
2012-03-18,0.0,27.18,20.5
2012-03-19,0.0,28.42,20.03
2012-03-20,0.0,25.64,14.27
2012-03-21,0.0,21.04,7.2
2012-03-22,0.0,21.49,9.36
2012-03-23,0.0,23.37,9.21
2012-03-24,0.0,25.04,9.97
2012-03-25,0.0,26.6,11.21
2012-03-26,0.0,27.6,12.61
2012-03-27,0.0,25.91,21.08
2012-03-28,0.0,26.77,21.68
2012-03-29,0.0,26.52,22.06
2012-03-30,0.0,27.87,22.66
2012-03-31,0.0,29.28,14.22
2012-04-01,0.0,28.27,16.68
2012-04-02,0.0,30.65,17.73
2012-04-03,0.0,31.71,18.55
2012-04-04,0.0,30.94,20.62
2012-04-05,0.0,31.54,18.86
2012-04-06,0.01,30.96,17.54
2012-04-07,0.0,30.16,15.02
2012-04-08,0.0,30.42,16.44
2012-04-09,0.0,31.85,16.27
2012-04-10,4.22,31.75,22.11
2012-04-11,1.52,30.52,32.68
2012-04-12,0.55,29.34,35.67
2012-04-13,1.28,28.57,35.18
2012-04-14,4.35,25.31,49.71
2012-04-15,0.11,25.45,48.4
2012-04-16,0.0,28.35,33.02
2012-04-17,3.9,27.54,43.78
2012-04-18,0.23,28.57,43.24
2012-04-19,0.0,30.11,32.18
2012-04-20,0.0,29.59,35.71
2012-04-21,0.0,28.54,38.09
2012-04-22,0.0,29.19,28.24
2012-04-23,0.75,29.42,30.87
2012-04-24,0.0,30.36,27.51
2012-04-25,0.22,30.6,28.15
2012-04-26,1.61,31.05,27.1
2012-04-27,0.66,29.85,29.15
2012-04-28,0.19,30.64,25.24
2012-04-29,0.06,29.58,18.67
2012-04-30,0.03,30.46,23.25
2012-05-01,0.03,30.1,20.14
2012-05-02,0.0,29.79,21.89
2012-05-03,0.0,30.83,19.43
2012-05-04,0.0,32.25,17.49
2012-05-05,0.0,32.65,16.2
2012-05-06,0.02,33.13,17.65
2012-05-07,0.0,34.34,19.02
2012-05-08,0.0,35.71,19.96
2012-05-09,0.0,35.93,20.81
2012-05-10,0.02,36.44,21.27
2012-05-11,1.17,34.77,30.96
2012-05-12,0.23,34.92,23.87
2012-05-13,2.06,34.17,27.78
2012-05-14,0.09,33.14,28.35
2012-05-15,0.03,34.1,22.0
2012-05-16,0.0,35.49,18.53
2012-05-17,1.28,34.94,22.52
2012-05-18,0.0,33.58,27.15
2012-05-19,0.04,34.49,22.81
2012-05-20,0.16,35.22,18.11
2012-05-21,0.09,35.62,16.94
2012-05-22,0.0,36.11,16.68
2012-05-23,0.0,35.12,13.69
2012-05-24,0.0,35.62,12.34
2012-05-25,0.0,36.69,13.81
2012-05-26,0.0,36.78,18.47
2012-05-27,0.0,35.77,17.19
2012-05-28,0.0,35.74,13.99
2012-05-29,0.0,37.32,11.98
2012-05-30,0.0,37.75,12.4
2012-05-31,0.0,39.32,14.88
2012-06-01,0.0,39.61,16.87
2012-06-02,0.21,38.92,18.87
2012-06-03,0.4,38.09,18.96
2012-06-04,0.04,37.5,20.09
2012-06-05,3.62,37.26,20.66
2012-06-06,4.46,34.52,34.61
2012-06-07,0.63,35.02,30.35
2012-06-08,0.0,35.25,27.11
2012-06-09,0.0,35.82,26.42
2012-06-10,0.0,36.92,21.99
2012-06-11,0.0,36.68,20.87
2012-06-12,0.0,37.14,18.64
2012-06-13,0.0,37.74,20.25
2012-06-14,0.0,38.85,17.79
2012-06-15,0.0,39.02,19.9
2012-06-16,0.01,39.59,22.0
2012-06-17,1.0,39.77,25.96
2012-06-18,1.81,38.93,27.95
2012-06-19,0.1,38.17,23.74
2012-06-20,0.0,38.72,20.58
2012-06-21,0.25,39.35,20.9
2012-06-22,0.0,39.51,23.98
2012-06-23,0.21,38.55,24.98
2012-06-24,0.07,39.08,25.81
2012-06-25,0.0,39.04,25.74
2012-06-26,0.03,38.06,27.0
2012-06-27,0.66,37.6,27.31
2012-06-28,0.04,38.0,26.04
2012-06-29,1.0,38.25,25.78
2012-06-30,0.36,38.6,24.51
2012-07-01,0.0,39.04,21.98
2012-07-02,0.41,40.16,22.18
2012-07-03,0.41,40.05,29.56
2012-07-04,0.1,35.78,42.64
2012-07-05,1.35,37.76,38.53
2012-07-06,23.22,33.46,58.79
2012-07-07,4.17,30.39,69.11
2012-07-08,2.51,32.61,57.8
2012-07-09,4.34,32.2,63.34
2012-07-10,3.86,32.21,61.8
2012-07-11,4.48,30.32,73.39
2012-07-12,2.35,32.81,59.92
2012-07-13,9.83,32.92,59.97
2012-07-14,3.12,32.41,57.75
2012-07-15,0.55,33.51,49.98
2012-07-16,0.05,34.16,47.9
2012-07-17,0.0,35.23,43.31
2012-07-18,0.0,36.14,38.4
2012-07-19,0.0,36.37,37.88
2012-07-20,4.09,35.43,45.61
2012-07-21,0.72,34.32,51.05
2012-07-22,0.28,35.46,47.11
2012-07-23,0.25,36.43,43.16
2012-07-24,0.46,36.14,40.33
2012-07-25,2.52,34.85,46.43
2012-07-26,0.65,31.48,60.04
2012-07-27,6.96,32.18,58.11
2012-07-28,5.35,31.05,61.59
2012-07-29,1.78,31.97,59.72
2012-07-30,8.21,31.16,63.42
2012-07-31,8.5,32.25,55.48
2012-08-01,6.43,32.26,53.81
2012-08-02,0.61,33.41,46.52
2012-08-03,0.61,33.62,46.51
2012-08-04,1.12,32.37,54.84
2012-08-05,2.07,32.98,54.01
2012-08-06,3.56,32.63,53.94
2012-08-07,12.26,31.9,56.47
2012-08-08,15.57,30.38,70.72
2012-08-09,2.49,31.05,64.66
2012-08-10,3.64,29.86,68.79
2012-08-11,20.71,30.36,68.59
2012-08-12,0.84,30.74,66.79
2012-08-13,7.27,29.82,74.13
2012-08-14,5.14,29.4,76.73
2012-08-15,1.83,29.89,72.22
2012-08-16,0.22,29.96,70.12
2012-08-17,0.85,31.48,62.68
2012-08-18,1.09,32.17,59.53
2012-08-19,2.74,30.79,65.76
2012-08-20,31.88,30.2,73.19
2012-08-21,41.09,27.98,84.39
2012-08-22,38.6,27.59,83.98
2012-08-23,8.07,28.31,80.6
2012-08-24,10.73,27.84,84.23
2012-08-25,14.13,27.95,83.08
2012-08-26,13.59,27.13,86.82
2012-08-27,26.8,27.56,85.95
2012-08-28,26.81,28.13,85.15
2012-08-29,19.0,28.29,85.54
2012-08-30,1.93,27.97,87.17
2012-08-31,0.14,28.7,80.93
2012-09-01,0.02,29.01,80.2
2012-09-02,7.89,28.85,81.69
2012-09-03,2.89,27.87,85.52
2012-09-04,3.22,26.89,89.84
2012-09-05,0.49,27.25,85.82
2012-09-06,0.35,27.28,86.1
2012-09-07,2.93,27.26,86.72
2012-09-08,1.78,27.45,86.58
2012-09-09,0.03,28.7,78.14
2012-09-10,0.78,28.87,79.01
2012-09-11,1.51,28.57,81.62
2012-09-12,5.16,28.68,80.36
2012-09-13,1.24,28.75,78.09
2012-09-14,7.85,28.49,79.98
2012-09-15,19.4,28.1,81.05
2012-09-16,4.65,27.78,80.29
2012-09-17,3.08,27.72,79.12
2012-09-18,2.35,26.85,80.53
2012-09-19,0.07,27.28,76.79
2012-09-20,0.0,25.95,69.72
2012-09-21,0.0,25.42,62.23
2012-09-22,0.0,26.07,68.49
2012-09-23,0.0,25.3,63.44
2012-09-24,0.0,25.14,66.45
2012-09-25,0.0,24.92,62.5
2012-09-26,0.0,25.03,65.21
2012-09-27,0.0,26.02,60.06
2012-09-28,0.0,25.95,56.51
2012-09-29,0.0,26.91,58.12
2012-09-30,0.05,26.42,54.64
2012-10-01,0.0,26.77,49.85
2012-10-02,0.0,27.48,45.64
2012-10-03,0.0,27.28,44.77
2012-10-04,0.0,26.15,47.39
2012-10-05,0.0,25.28,47.32
2012-10-06,0.0,25.9,47.31
2012-10-07,0.0,26.77,42.58
2012-10-08,0.0,26.42,43.38
2012-10-09,0.0,26.39,44.02
2012-10-10,0.0,26.28,41.21
2012-10-11,0.0,25.69,41.19
2012-10-12,0.0,25.02,43.18
2012-10-13,0.0,25.0,44.8
2012-10-14,0.0,25.0,46.68
2012-10-15,0.83,25.02,48.97
2012-10-16,0.04,24.52,51.35
2012-10-17,0.0,25.27,49.46
2012-10-18,0.0,25.06,49.51
2012-10-19,0.0,25.21,42.2
2012-10-20,0.01,24.88,45.08
2012-10-21,0.03,24.96,43.92
2012-10-22,0.0,24.02,46.09
2012-10-23,0.0,24.87,46.49
2012-10-24,5.53,22.71,52.2
2012-10-25,0.01,20.55,46.29
2012-10-26,0.0,21.68,36.6
2012-10-27,0.0,21.64,37.5
2012-10-28,0.0,21.88,40.34
2012-10-29,0.0,21.39,46.29
2012-10-30,0.0,21.43,44.22
2012-10-31,0.0,22.06,42.14
2012-11-01,0.0,21.44,45.19
2012-11-02,0.0,20.9,43.12
2012-11-03,0.0,20.75,43.63
2012-11-04,0.0,20.82,45.87
2012-11-05,0.0,21.06,44.0
2012-11-06,0.0,21.06,42.36
2012-11-07,0.0,20.29,41.84
2012-11-08,0.0,19.71,42.01
2012-11-09,0.0,20.61,38.4
2012-11-10,0.0,21.56,42.58
2012-11-11,0.0,20.67,43.74
2012-11-12,0.0,20.45,36.72
2012-11-13,0.0,19.56,39.88
2012-11-14,0.0,18.3,43.14
2012-11-15,0.0,18.02,40.44
2012-11-16,0.0,18.38,37.39
2012-11-17,0.0,18.94,36.39
2012-11-18,0.0,18.08,42.55
2012-11-19,0.0,17.76,42.99
2012-11-20,0.0,17.64,38.71
2012-11-21,0.0,17.56,33.26
2012-11-22,0.0,17.3,31.56
2012-11-23,0.0,17.47,32.48
2012-11-24,0.0,18.53,31.93
2012-11-25,0.0,16.71,39.31
2012-11-26,0.0,16.21,36.67
2012-11-27,0.0,15.73,34.92
2012-11-28,0.0,16.59,33.75
2012-11-29,0.0,18.69,34.85
2012-11-30,1.05,16.04,49.28
2012-12-01,0.0,14.44,30.92
2012-12-02,0.0,15.02,33.47
2012-12-03,0.0,14.97,33.03
2012-12-04,0.0,15.2,29.36
2012-12-05,0.0,15.57,26.72
2012-12-06,0.0,15.99,24.57
2012-12-07,0.0,15.79,23.4
2012-12-08,0.0,16.61,27.55
2012-12-09,0.0,17.56,33.02
2012-12-10,0.08,17.57,36.85
2012-12-11,1.8,17.83,45.1
2012-12-12,0.07,17.11,42.39
2012-12-13,0.36,17.68,36.96
2012-12-14,1.37,15.86,60.68
2012-12-15,0.2,16.37,62.6
2012-12-16,0.0,16.0,57.51
2012-12-17,0.0,14.78,43.36
2012-12-18,0.0,15.86,42.82
2012-12-19,0.0,15.25,40.13
2012-12-20,0.0,13.97,32.22
2012-12-21,0.0,13.75,34.5
2012-12-22,0.0,12.93,36.95
2012-12-23,0.0,12.79,36.69
2012-12-24,0.0,13.48,32.08
2012-12-25,0.0,11.5,40.12
2012-12-26,0.0,13.23,34.37
2012-12-27,0.0,12.76,32.42
2012-12-28,0.0,12.64,37.08
2012-12-29,0.0,12.79,44.58
2012-12-30,0.0,11.27,48.48
2012-12-31,0.0,9.89,50.48
2013-01-01,0.0,10.79,48.02
2013-01-02,0.0,9.27,52.13
2013-01-03,0.0,9.64,37.62
2013-01-04,0.0,9.57,33.28
2013-01-05,0.0,8.15,33.59
2013-01-06,0.0,7.68,30.4
2013-01-07,0.0,7.32,30.3
2013-01-08,0.0,8.93,29.26
2013-01-09,0.0,11.39,27.63
2013-01-10,0.0,12.64,42.56
2013-01-11,0.0,13.98,40.96
2013-01-12,0.0,17.52,39.44
2013-01-13,0.0,17.35,41.36
2013-01-14,0.0,13.7,28.95
2013-01-15,0.0,14.14,24.09
2013-01-16,0.09,14.6,38.81
2013-01-17,8.06,15.54,63.01
2013-01-18,20.48,11.92,81.44
2013-01-19,0.0,10.38,51.46
2013-01-20,0.0,9.44,46.15
2013-01-21,0.0,9.64,40.97
2013-01-22,0.0,10.12,38.28
2013-01-23,0.0,10.66,39.2
2013-01-24,0.0,10.68,40.35
2013-01-25,0.0,11.21,44.65
2013-01-26,0.0,12.04,42.82
2013-01-27,0.0,13.24,37.09
2013-01-28,0.0,14.35,36.59
2013-01-29,0.0,14.26,40.27
2013-01-30,0.0,15.16,34.81
2013-01-31,0.0,14.58,41.26
2013-02-01,0.0,16.15,40.32
2013-02-02,0.0,16.54,42.41
2013-02-03,0.73,15.1,50.42
2013-02-04,0.56,16.08,57.16
2013-02-05,39.52,14.48,90.46
2013-02-06,2.21,14.74,70.1
2013-02-07,0.0,12.33,58.39
2013-02-08,0.0,12.97,51.23
2013-02-09,0.0,13.32,44.62
2013-02-10,0.0,15.36,33.17
2013-02-11,0.0,15.44,36.44
2013-02-12,0.0,15.61,42.53
2013-02-13,0.0,15.9,44.25
2013-02-14,0.0,18.33,41.53
2013-02-15,1.62,15.43,63.41
2013-02-16,17.38,13.5,86.15
2013-02-17,1.36,14.8,74.67
2013-02-18,0.0,14.86,61.83
2013-02-19,0.0,16.2,50.33
2013-02-20,0.0,15.9,54.83
2013-02-21,0.67,16.4,54.55
2013-02-22,1.15,18.06,54.29
2013-02-23,7.14,18.41,64.49
2013-02-24,0.05,16.58,64.88
2013-02-25,0.0,17.4,49.13
2013-02-26,0.07,17.94,48.43
2013-02-27,0.08,18.34,49.76
2013-02-28,0.0,17.07,43.33
2013-03-01,0.0,16.93,42.01
2013-03-02,0.0,17.89,38.6
2013-03-03,0.0,19.07,40.73
2013-03-04,0.0,21.11,32.41
2013-03-05,0.0,22.19,27.84
2013-03-06,0.0,20.62,38.55
2013-03-07,0.0,20.97,37.77
2013-03-08,0.0,22.96,30.38
2013-03-09,0.0,24.09,29.42
2013-03-10,0.0,22.54,36.44
2013-03-11,0.0,22.48,41.09
2013-03-12,0.0,22.12,36.74
2013-03-13,0.0,22.67,36.7
2013-03-14,5.15,21.5,56.12
2013-03-15,1.24,20.88,53.18
2013-03-16,0.0,21.15,45.98
2013-03-17,0.0,21.96,38.99
2013-03-18,0.0,22.44,40.42
2013-03-19,0.0,23.97,40.43
2013-03-20,0.23,25.96,33.46
2013-03-21,0.09,24.8,39.58
2013-03-22,0.0,24.28,38.03
2013-03-23,0.04,26.3,30.86
2013-03-24,0.14,25.81,36.18
2013-03-25,0.01,23.03,40.04
2013-03-26,0.0,22.69,38.35
2013-03-27,0.0,23.89,32.35
2013-03-28,1.08,25.93,33.28
2013-03-29,6.21,24.22,47.2
2013-03-30,0.0,24.64,42.63
2013-03-31,0.0,25.59,37.17
2013-04-01,0.0,27.72,28.87
2013-04-02,2.71,28.4,27.14
2013-04-03,3.24,25.92,43.51
2013-04-04,0.0,25.5,33.4
2013-04-05,0.0,25.2,28.68
2013-04-06,0.0,26.31,24.09
2013-04-07,0.0,27.68,24.97
2013-04-08,0.0,28.7,26.29
2013-04-09,0.03,28.77,23.59
2013-04-10,0.15,29.57,28.17
2013-04-11,0.0,28.72,31.07
2013-04-12,0.0,28.79,31.32
2013-04-13,0.0,29.39,28.74
2013-04-14,1.28,30.13,30.77
2013-04-15,0.0,29.7,28.88
2013-04-16,0.0,32.26,20.77
2013-04-17,0.0,29.68,19.4
2013-04-18,0.0,30.58,16.2
2013-04-19,0.0,32.0,13.17
2013-04-20,0.01,31.66,14.84
2013-04-21,0.26,29.71,32.1
2013-04-22,0.08,28.0,38.97
2013-04-23,0.0,29.98,29.39
2013-04-24,0.0,31.69,24.62
2013-04-25,0.0,31.97,29.51
2013-04-26,0.11,33.12,28.43
2013-04-27,0.0,30.93,28.86
2013-04-28,0.0,31.0,25.8
2013-04-29,0.02,32.36,24.5
2013-04-30,0.0,33.32,21.86
2013-05-01,0.0,31.39,10.73
2013-05-02,0.0,30.02,11.14
2013-05-03,0.0,31.69,10.9
2013-05-04,0.0,33.52,11.32
2013-05-05,0.0,35.77,13.95
2013-05-06,0.0,34.97,15.33
2013-05-07,0.0,34.73,12.83
2013-05-08,0.0,34.78,13.97
2013-05-09,0.0,35.06,18.58
2013-05-10,0.0,35.84,17.5
2013-05-11,0.25,33.31,21.65
2013-05-12,0.41,32.6,29.49
2013-05-13,0.14,32.48,28.83
2013-05-14,0.0,34.05,22.11
2013-05-15,0.0,35.17,19.87
2013-05-16,0.05,35.48,17.05
2013-05-17,0.0,35.65,13.38
2013-05-18,0.0,36.27,10.77
2013-05-19,0.0,36.97,12.3
2013-05-20,0.0,37.56,12.41
2013-05-21,0.0,37.91,12.93
2013-05-22,0.0,37.53,12.41
2013-05-23,0.0,38.19,13.68
2013-05-24,0.0,39.11,15.15
2013-05-25,0.0,38.56,18.77
2013-05-26,0.0,37.19,19.75
2013-05-27,0.01,36.9,21.06
2013-05-28,0.01,36.45,15.84
2013-05-29,0.0,36.66,14.36
2013-05-30,0.31,35.98,11.05
2013-05-31,0.11,36.29,12.19
2013-06-01,0.0,34.47,21.35
2013-06-02,0.0,34.31,31.18
2013-06-03,0.01,36.68,27.67
2013-06-04,0.33,37.85,26.53
2013-06-05,0.0,39.11,19.51
2013-06-06,0.06,39.62,22.21
2013-06-07,9.48,36.43,38.16
2013-06-08,0.21,36.49,30.72
2013-06-09,0.48,37.96,29.86
2013-06-10,0.41,38.37,34.74
2013-06-11,2.43,37.29,38.19
2013-06-12,0.29,34.79,47.63
2013-06-13,9.67,33.65,52.01
2013-06-14,4.83,34.28,49.74
2013-06-15,19.44,32.02,59.1
2013-06-16,29.02,29.72,71.67
2013-06-17,24.27,30.42,70.56
2013-06-18,1.61,31.94,56.82
2013-06-19,1.57,31.72,45.31
2013-06-20,1.26,33.95,40.26
2013-06-21,0.0,35.07,40.09
2013-06-22,0.31,35.24,40.5
2013-06-23,0.0,35.84,42.17
2013-06-24,1.22,35.8,41.46
2013-06-25,6.08,33.29,56.81
2013-06-26,1.14,33.34,60.5
2013-06-27,1.18,34.2,52.8
2013-06-28,4.92,34.68,50.87
2013-06-29,2.94,34.79,48.6
2013-06-30,0.01,35.02,45.23
2013-07-01,0.52,35.68,43.38
2013-07-02,1.52,35.05,47.57
2013-07-03,0.83,33.13,53.73
2013-07-04,0.07,33.64,56.72
2013-07-05,0.29,33.81,54.81
2013-07-06,7.53,31.25,65.6
2013-07-07,5.88,30.97,69.48
2013-07-08,7.8,30.6,71.26
2013-07-09,31.7,30.45,70.64
2013-07-10,15.54,31.1,67.07
2013-07-11,0.26,32.26,57.68
2013-07-12,11.12,29.65,74.26
2013-07-13,1.56,31.41,68.63
2013-07-14,3.15,32.09,65.8
2013-07-15,3.44,32.17,61.99
2013-07-16,18.36,29.53,73.87
2013-07-17,9.38,30.15,73.46
2013-07-18,7.5,32.32,66.11
2013-07-19,0.54,31.94,66.84
2013-07-20,71.86,28.31,85.8
2013-07-21,7.81,29.32,79.48
2013-07-22,1.22,29.78,77.0
2013-07-23,0.48,29.29,79.76
2013-07-24,9.47,30.17,75.95
2013-07-25,7.02,30.55,74.32
2013-07-26,2.88,30.11,74.17
2013-07-27,8.74,28.96,80.02
2013-07-28,1.64,29.73,77.55
2013-07-29,16.49,30.03,77.74
2013-07-30,1.98,30.27,77.36
2013-07-31,9.15,29.35,80.45
2013-08-01,8.42,28.65,85.23
2013-08-02,0.03,28.36,82.21
2013-08-03,0.83,28.96,80.04
2013-08-04,0.82,29.53,77.59
2013-08-05,15.02,29.98,77.64
2013-08-06,15.84,28.75,82.42
2013-08-07,5.92,28.2,82.38
2013-08-08,10.74,28.11,84.02
2013-08-09,9.88,28.71,79.49
2013-08-10,4.94,28.75,82.85
2013-08-11,1.09,28.67,85.68
2013-08-12,0.63,28.96,84.93
2013-08-13,0.58,27.72,87.6
2013-08-14,6.91,27.86,85.06
2013-08-15,16.72,26.81,90.45
2013-08-16,42.73,27.42,87.36
2013-08-17,35.45,27.47,88.18
2013-08-18,5.9,28.16,82.48
2013-08-19,8.86,28.68,80.57
2013-08-20,45.09,28.78,80.5
2013-08-21,11.09,28.85,77.86
2013-08-22,1.66,28.42,79.13
2013-08-23,0.61,29.1,75.05
2013-08-24,0.15,29.76,75.12
2013-08-25,7.7,29.78,78.17
2013-08-26,1.02,29.33,76.58
2013-08-27,1.14,28.54,77.96
2013-08-28,0.29,27.75,77.31
2013-08-29,19.2,27.97,78.18
2013-08-30,1.34,27.86,78.92
2013-08-31,0.27,27.72,78.46
2013-09-01,0.22,27.86,77.54
2013-09-02,0.05,27.64,74.13
2013-09-03,0.11,27.63,74.84
2013-09-04,0.72,27.31,71.96
2013-09-05,0.0,27.4,69.88
2013-09-06,0.0,26.83,71.36
2013-09-07,0.0,27.09,69.07
2013-09-08,1.39,26.63,74.56
2013-09-09,1.47,27.53,73.43
2013-09-10,0.28,27.97,70.3
2013-09-11,0.21,27.83,70.7
2013-09-12,0.16,27.64,74.76
2013-09-13,0.02,28.3,73.43
2013-09-14,0.08,28.45,68.9
2013-09-15,0.27,28.38,64.37
2013-09-16,0.08,27.56,65.46
2013-09-17,0.0,27.68,61.27
2013-09-18,0.0,28.01,56.59
2013-09-19,0.0,27.54,58.42
2013-09-20,2.91,27.1,74.71
2013-09-21,33.58,26.4,84.87
2013-09-22,3.04,27.52,80.37
2013-09-23,0.01,28.27,77.84
2013-09-24,0.1,28.06,78.39
2013-09-25,19.33,27.66,83.47
2013-09-26,7.02,28.25,77.77
2013-09-27,0.62,27.86,76.51
2013-09-28,0.3,27.25,77.85
2013-09-29,17.85,27.38,73.39
2013-09-30,3.54,25.94,81.31
2013-10-01,0.57,26.19,82.89
2013-10-02,0.68,26.57,82.2
2013-10-03,10.98,25.9,83.94
2013-10-04,1.19,24.85,84.26
2013-10-05,0.03,26.45,76.92
2013-10-06,0.07,26.83,76.58
2013-10-07,0.1,26.67,78.96
2013-10-08,0.0,26.79,77.73
2013-10-09,0.0,26.3,79.06
2013-10-10,13.64,26.23,79.29
2013-10-11,23.55,24.42,85.32
2013-10-12,0.4,24.36,79.96
2013-10-13,0.62,25.39,74.58
2013-10-14,0.0,25.76,72.95
2013-10-15,0.0,25.0,66.15
2013-10-16,0.0,25.02,66.72
2013-10-17,0.01,25.15,66.49
2013-10-18,0.0,25.77,62.13
2013-10-19,0.0,25.45,51.48
2013-10-20,0.0,24.5,46.65
2013-10-21,0.04,23.89,45.17
2013-10-22,0.0,22.16,54.02
2013-10-23,0.0,20.9,65.81
2013-10-24,0.0,22.56,62.81
2013-10-25,0.0,22.86,59.97
2013-10-26,0.0,22.46,60.39
2013-10-27,0.0,22.14,57.31
2013-10-28,0.0,21.47,50.39
2013-10-29,0.0,22.2,40.38
2013-10-30,0.0,23.39,48.4
2013-10-31,0.08,23.14,55.47
2013-11-01,0.1,22.83,65.47
2013-11-02,0.09,21.93,55.34
2013-11-03,0.0,20.41,41.5
2013-11-04,0.0,20.25,38.17
2013-11-05,0.0,19.72,45.17
2013-11-06,0.18,18.74,60.67
2013-11-07,1.2,17.35,67.64
2013-11-08,0.31,18.74,68.6
2013-11-09,0.13,18.16,60.43
2013-11-10,0.0,17.55,59.38
2013-11-11,0.0,17.31,51.66
2013-11-12,0.0,17.83,43.82
2013-11-13,0.0,17.2,43.84
2013-11-14,0.0,16.4,43.45
2013-11-15,0.0,17.53,40.06
2013-11-16,0.0,18.3,36.34
2013-11-17,0.0,16.98,41.29
2013-11-18,0.0,16.61,43.53
2013-11-19,0.0,17.07,44.4
2013-11-20,0.0,18.92,41.41
2013-11-21,0.0,17.84,46.67
2013-11-22,0.0,17.7,48.3
2013-11-23,0.0,18.1,46.29
2013-11-24,0.0,18.47,44.69
2013-11-25,0.0,18.62,47.05
2013-11-26,0.0,18.96,47.71
2013-11-27,0.0,20.0,44.22
2013-11-28,0.0,20.6,38.8
2013-11-29,0.0,18.65,45.53
2013-11-30,0.0,17.61,45.55
2013-12-01,0.0,18.52,41.27
2013-12-02,0.0,17.59,47.51
2013-12-03,0.0,17.05,50.94
2013-12-04,0.0,17.4,46.28
2013-12-05,0.0,15.51,45.1
2013-12-06,0.0,16.29,39.74
2013-12-07,0.0,16.88,39.42
2013-12-08,0.0,16.97,42.9
2013-12-09,0.0,17.17,44.7
2013-12-10,0.0,17.05,41.39
2013-12-11,0.0,15.77,44.96
2013-12-12,0.0,16.46,47.24
2013-12-13,0.0,15.98,49.39
2013-12-14,0.0,16.4,45.75
2013-12-15,0.0,14.87,54.37
2013-12-16,0.0,15.35,55.7
2013-12-17,0.0,15.93,49.31
2013-12-18,0.0,15.95,44.12
2013-12-19,0.0,13.91,60.09
2013-12-20,0.09,13.73,48.75
2013-12-21,0.02,14.03,58.27
2013-12-22,0.13,13.97,75.02
2013-12-23,0.0,12.67,61.21
2013-12-24,0.0,11.39,39.97
2013-12-25,0.0,11.39,37.13
2013-12-26,0.0,12.32,30.84
2013-12-27,0.09,12.86,37.85
2013-12-28,0.0,10.4,39.36
2013-12-29,0.0,9.86,32.15
2013-12-30,3.04,10.64,43.82
2013-12-31,1.46,11.36,83.89
2014-01-01,0.0,11.04,68.65
2014-01-02,0.0,9.53,38.77
2014-01-03,0.0,11.06,32.24
2014-01-04,0.01,14.08,41.39
2014-01-05,0.0,13.89,63.66
2014-01-06,0.0,11.41,30.38
2014-01-07,0.0,12.35,28.69
2014-01-08,0.0,13.04,27.4
2014-01-09,0.0,13.48,33.25
2014-01-10,0.0,11.75,47.09
